timestamp,SBN,CN,x,y,z,T
2017-02-10-15-19-13,13,09,70479,4294956251,15803,46026
2017-02-10-15-19-13,13,10,83169,4294965036,20424,46008
2017-02-10-15-19-13,13,11,92689,4294959613,23583,46003
2017-02-10-15-19-13,13,12,84992,3702,12843,46064
2017-02-10-15-19-13,13,13,71922,4294945373,17390,46004
2017-02-10-15-19-13,13,14,80271,4294951236,23662,46047
2017-02-10-15-19-13,13,15,64796,4294952008,18652,46067
2017-02-10-15-19-13,13,16,83241,4294941611,24527,46035
2017-02-10-15-19-13,14,01,81798,2479,22517,46063
2017-02-10-15-19-13,14,02,64227,4294958660,18317,46063
2017-02-10-15-19-13,14,03,93028,4294962297,25418,46034
2017-02-10-15-19-13,14,04,85874,2193,17923,46027
2017-02-10-15-19-13,14,05,72868,3030,23775,46074
2017-02-10-15-19-13,14,06,101367,16125,10869,46091
2017-02-10-15-19-13,14,07,93261,11121,16947,46023
2017-02-10-15-19-13,14,08,84787,4294963066,26821,46114
2017-02-10-15-19-13,14,09,78055,5737,23650,46055
2017-02-10-15-19-13,14,10,96828,12394,22113,46027
2017-02-10-15-19-13,14,11,98980,4294958173,26407,46031
2017-02-10-15-19-13,14,12,82629,4294964794,20237,46017
2017-02-10-15-19-13,14,13,73156,4294954501,19398,46014
2017-02-10-15-19-13,14,14,78786,4294953607,23600,46013
2017-02-10-15-19-13,14,15,85048,4294965406,19267,46009
2017-02-10-15-19-13,14,16,79598,4294950031,20245,46040
2017-02-10-15-19-13,15,01,82334,4294960861,18379,46022
2017-02-10-15-19-13,15,02,96265,4294966034,18385,46081
2017-02-10-15-19-13,15,03,89925,4294947177,16874,46091
2017-02-10-15-19-13,15,04,91201,4294946959,24229,46011
2017-02-10-15-19-13,15,05,81661,3584,25916,46109
2017-02-10-15-19-13,15,06,87876,2262,18875,46058
2017-02-10-15-19-13,15,07,65924,4294944898,18348,46103
2017-02-10-15-19-13,15,08,75323,5672,19786,46101
2017-02-10-15-19-13,15,09,88876,11678,18727,46104
2017-02-10-15-19-13,15,10,88003,4294951152,26033,45936
2017-02-10-15-19-13,15,11,100318,5730,14121,46049
2017-02-10-15-19-13,15,12,78827,4294949363,22556,46077
2017-02-10-15-19-13,15,13,68158,4294954889,16177,46065
2017-02-10-15-19-13,15,14,85594,4294956288,20714,46094
2017-02-10-15-19-13,15,15,64454,4294957080,23708,46070
2017-02-10-15-19-13,15,16,70067,4294954541,17925,46037
2017-02-10-15-25-39,01,01,50185,4294962746,4962,46044
2017-02-10-15-25-39,01,02,72348,9302,12728,46063
2017-02-10-15-25-39,01,03,45534,4294958475,19884,46042
2017-02-10-15-25-39,01,04,66955,4356,10741,46036
2017-02-10-15-25-39,01,05,46188,4294966120,10525,46019
2017-02-10-15-25-39,01,06,57056,4294966484,14498,45998
2017-02-10-15-25-39,01,07,64332,4294957116,17654,46065
2017-02-10-15-25-39,01,08,54978,4294955850,16365,46050
2017-02-10-15-25-39,01,09,44955,3371,11483,46118
2017-02-10-15-25-39,01,10,52129,4294954224,12468,46078
2017-02-10-15-25-39,01,11,55675,4294966295,11347,46067
2017-02-10-15-25-39,01,12,51524,4294964866,15366,46086
2017-02-10-15-25-39,01,13,49394,4294951703,14157,46013
2017-02-10-15-25-39,01,14,43068,4294940318,20401,46064
2017-02-10-15-25-39,01,15,41668,15537,7133,46043
2017-02-10-15-25-39,01,16,44566,4294958084,17132,46062
2017-02-10-15-25-39,02,01,60373,4294962264,17734,46068
2017-02-10-15-25-39,02,02,55725,4294960890,10943,46117
2017-02-10-15-25-39,02,03,47194,4294959982,13701,46025
2017-02-10-15-25-39,02,04,78297,6505,14353,46010
2017-02-10-15-25-39,02,05,51618,14267,20894,45993
2017-02-10-15-25-39,02,06,72013,31236,2578,45993
2017-02-10-15-25-39,02,07,57624,4294962656,16320,46099
2017-02-10-15-25-39,02,08,46513,4294961955,20257,46051
2017-02-10-15-25-39,02,09,51539,2748,9648,46038
2017-02-10-15-25-39,02,10,68314,4294959004,19389,46042
2017-02-10-15-25-39,02,11,43471,4294961095,1382,46066
2017-02-10-15-25-39,02,12,71625,4294962621,14237,46005
2017-02-10-15-25-39,02,13,55546,4294966176,14473,46095
2017-02-10-15-25-39,02,14,46739,4294956006,18456,46046
2017-02-10-15-25-39,02,15,40805,4294964598,14705,46059
2017-02-10-15-25-39,02,16,45965,5862,6252,46109
2017-02-10-15-25-39,03,01,52917,4294952557,20117,46074
2017-02-10-15-25-39,03,02,72292,4294963593,13335,46051
2017-02-10-15-25-39,03,03,65892,744,16954,46102
2017-02-10-15-25-39,03,04,60905,4294966849,9177,46065
2017-02-10-15-25-39,03,05,71193,4294966136,24454,45972
2017-02-10-15-25-39,03,06,62442,4294963175,9841,46036
2017-02-10-15-25-39,03,07,73683,4294953227,18669,46058
2017-02-10-15-25-39,03,08,79092,4294953376,18893,46072
2017-02-10-15-25-39,03,09,63426,4294958127,15570,46083
2017-02-10-15-25-39,03,10,73770,4294951398,15378,46091
2017-02-10-15-25-39,03,11,54625,2428,17067,46135
2017-02-10-15-25-39,03,12,62242,19218,10854,46105
2017-02-10-15-25-39,03,13,56974,4294945468,14969,46064
2017-02-10-15-25-39,03,14,57244,4294954688,20648,46071
2017-02-10-15-25-39,03,15,49053,329,12326,46027
2017-02-10-15-25-39,03,16,58680,4294955521,11126,46076
2017-02-10-15-25-39,04,01,65683,6016,18982,46112
2017-02-10-15-25-39,04,02,54480,4688,10381,46091
2017-02-10-15-25-39,04,03,66460,15451,6732,46084
2017-02-10-15-25-39,04,04,61236,1252,20421,46020
2017-02-10-15-25-39,04,05,54079,8976,4324,45980
2017-02-10-15-25-39,04,06,65621,4294966139,24642,46135
2017-02-10-15-25-39,04,07,63744,4294949355,26596,46166
2017-02-10-15-25-39,04,08,72887,4294950255,20206,46053
2017-02-10-15-25-39,04,09,62473,4294966465,13092,46045
2017-02-10-15-25-39,04,10,54149,4294966788,16837,46151
2017-02-10-15-25-39,04,11,68489,4894,11791,46068
2017-02-10-15-25-39,04,12,51982,4294946909,14782,46107
2017-02-10-15-25-39,04,13,59884,7274,17030,46133
2017-02-10-15-25-39,04,14,73760,334,17094,46019
2017-02-10-15-25-39,04,15,54979,4294957889,14329,45974
2017-02-10-15-25-39,04,16,66812,4294957166,10076,46001
2017-02-10-15-25-39,05,01,55075,4294953409,11235,46040
2017-02-10-15-25-39,05,02,68942,10780,12489,46062
2017-02-10-15-25-39,05,03,67206,1501,10877,46057
2017-02-10-15-25-39,05,04,73522,4294943136,28474,46037
2017-02-10-15-25-39,05,05,66447,4830,6981,46062
2017-02-10-15-25-39,05,06,64494,4294958994,14586,46072
2017-02-10-15-25-39,05,07,61291,4294947394,19924,46050
2017-02-10-15-25-39,05,08,51367,3562,12917,46060
2017-02-10-15-25-39,05,09,72793,1715,20290,46070
2017-02-10-15-25-39,05,10,55473,4294965354,14775,45126
2017-02-10-15-25-39,05,11,66471,4294947630,20380,46061
2017-02-10-15-25-39,05,12,66955,4294954195,14877,46028
2017-02-10-15-25-39,05,13,31060,3173,11755,46046
2017-02-10-15-25-39,05,14,58316,4294957412,13708,46064
2017-02-10-15-25-39,05,15,48002,4294946982,15534,46030
2017-02-10-15-25-39,05,16,41983,4294966814,18479,46100
2017-02-10-15-25-39,06,01,70689,5611,14115,46132
2017-02-10-15-25-39,06,02,71843,4294961073,19140,46078
2017-02-10-15-25-39,06,03,68457,4294956078,21199,46004
2017-02-10-15-25-39,06,04,64464,4294956336,21001,46102
2017-02-10-15-25-39,06,05,64117,4294958698,18182,46030
2017-02-10-15-25-39,06,06,57390,18966,12073,46047
2017-02-10-15-25-39,06,07,66560,4294965853,17637,46073
2017-02-10-15-25-39,06,08,51399,4294963186,14238,46052
2017-02-10-15-25-39,06,09,69468,6573,13627,45837
2017-02-10-15-25-39,06,10,76582,13737,7879,46042
2017-02-10-15-25-39,06,11,59249,4294940047,14176,45993
2017-02-10-15-25-39,06,12,65662,4294960686,17735,46101
2017-02-10-15-25-39,06,13,64716,4294954285,22661,46029
2017-02-10-15-25-39,06,14,74414,4294949343,6492,46041
2017-02-10-15-25-39,06,15,46463,4294961288,19438,46078
2017-02-10-15-25-39,06,16,65738,4294940118,14514,46104
2017-02-10-15-25-39,07,01,76460,4294948686,18177,46133
2017-02-10-15-25-39,07,02,77881,4294944415,22211,46061
2017-02-10-15-25-39,07,03,59809,4294963203,25898,46132
2017-02-10-15-25-39,07,04,72673,4294961480,16409,45996
2017-02-10-15-25-39,07,05,60630,4294963975,21525,46058
2017-02-10-15-25-39,07,06,79546,1991,12424,46077
2017-02-10-15-25-39,07,07,65684,3263,18466,46031
2017-02-10-15-25-39,07,08,81096,1036,15073,46048
2017-02-10-15-25-39,07,09,84794,2795,8997,46011
2017-02-10-15-25-39,07,10,82006,3829,17509,46004
2017-02-10-15-25-39,07,11,67921,4294964352,16270,46080
2017-02-10-15-25-39,07,12,81004,4294957885,15825,46024
2017-02-10-15-25-39,07,13,62881,4294962691,14927,46025
2017-02-10-15-25-39,07,14,72614,4294940172,27570,46088
2017-02-10-15-25-39,07,15,75195,4294958237,17309,46038
2017-02-10-15-25-39,07,16,51390,4294954912,13836,46074
2017-02-10-15-25-39,08,01,76943,9145,7774,46046
2017-02-10-15-25-39,08,02,72953,4294964903,19531,46077
2017-02-10-15-25-39,08,03,77779,4294962128,22021,46096
2017-02-10-15-25-39,08,04,87503,4294965740,15206,46022
2017-02-10-15-25-39,08,05,75348,4294957970,22749,46040
2017-02-10-15-25-39,08,06,88085,6126,18273,46016
2017-02-10-15-25-39,08,07,95345,4294963941,19604,46011
2017-02-10-15-25-39,08,08,75912,2899,19637,46105
2017-02-10-15-25-39,08,09,75263,4294964792,15951,46015
2017-02-10-15-25-39,08,10,76282,4294960132,14434,45972
2017-02-10-15-25-39,08,11,69350,4294966628,16910,46072
2017-02-10-15-25-39,08,12,80194,4294948913,15257,46046
2017-02-10-15-25-39,08,13,77812,4294941836,16890,46046
2017-02-10-15-25-39,08,14,71439,4294961165,13669,46078
2017-02-10-15-25-39,08,15,82187,4294937203,21173,46067
2017-02-10-15-25-39,08,16,52947,6077,23097,46082
2017-02-10-15-25-39,09,01,80508,4294939273,21086,46102
2017-02-10-15-25-39,09,02,68845,4294966431,12748,46060
2017-02-10-15-25-39,09,03,69063,4294961656,20540,46066
2017-02-10-15-25-39,09,04,64873,4294953981,14809,46027
2017-02-10-15-25-39,09,05,52462,397,20050,46031
2017-02-10-15-25-39,09,06,60156,4294959747,19879,46086
2017-02-10-15-25-39,09,07,77485,4294951742,19738,46000
2017-02-10-15-25-39,09,08,69084,4900,21633,46116
2017-02-10-15-25-39,09,09,73761,13803,15851,46143
2017-02-10-15-25-39,09,10,64052,8390,22709,46033
2017-02-10-15-25-39,09,11,71375,4294963777,10907,46095
2017-02-10-15-25-39,09,12,82887,870,14822,46087
2017-02-10-15-25-39,09,13,73947,4294948435,20191,46007
2017-02-10-15-25-39,09,14,62881,4294949178,10851,46071
2017-02-10-15-25-39,09,15,72143,4294938118,19709,46040
2017-02-10-15-25-39,09,16,64505,4294952387,14830,46015
2017-02-10-15-25-39,10,01,80310,3617,14444,46047
2017-02-10-15-25-39,10,02,85924,4294963071,21555,45979
2017-02-10-15-25-39,10,03,66656,1110,25933,45737
2017-02-10-15-25-39,10,04,71699,4294960459,22535,46041
2017-02-10-15-25-39,10,05,84763,4294963047,28474,46053
2017-02-10-15-25-39,10,06,72813,4294943562,22966,46070
2017-02-10-15-25-39,10,07,65987,4294967096,17549,46036
2017-02-10-15-25-39,10,08,81003,4294963043,18923,46039
2017-02-10-15-25-39,10,09,80123,7610,12178,46085
2017-02-10-15-25-39,10,10,88496,4294961017,21127,46072
2017-02-10-15-25-39,10,11,70996,4294945069,20183,46039
2017-02-10-15-25-39,10,12,72884,6718,13182,46014
2017-02-10-15-25-39,10,13,84168,4294956047,31677,46020
2017-02-10-15-25-39,10,14,53674,4294950929,21740,46143
2017-02-10-15-25-39,10,15,62694,6924,16476,46062
2017-02-10-15-25-39,10,16,69814,4294961785,24394,46069
2017-02-10-15-25-39,11,01,80574,4294958014,23197,46022
2017-02-10-15-25-39,11,02,87421,4294948385,20137,46106
2017-02-10-15-25-39,11,03,74871,4294960801,14531,46075
2017-02-10-15-25-39,11,04,92930,9674,19945,45991
2017-02-10-15-25-39,11,05,78125,4294959454,27869,46041
2017-02-10-15-25-39,11,06,71991,4294967117,7369,46034
2017-02-10-15-25-39,11,07,66053,4294962890,26715,46078
2017-02-10-15-25-39,11,08,93588,4294965627,20750,46110
2017-02-10-15-25-39,11,09,88134,4294965161,28734,46047
2017-02-10-15-25-39,11,10,86404,4294959995,12646,46049
2017-02-10-15-25-39,11,11,61528,3257,19406,46045
2017-02-10-15-25-39,11,12,81402,4294963423,16827,46031
2017-02-10-15-25-39,11,13,92041,4294953672,24387,45990
2017-02-10-15-25-39,11,14,103183,10295,12755,46093
2017-02-10-15-25-39,11,15,82635,4294942938,21363,46099
2017-02-10-15-25-39,11,16,85808,4294954397,13237,46066
2017-02-10-15-25-39,12,01,89932,4294965713,18507,46079
2017-02-10-15-25-39,12,02,96364,4294949608,18584,46075
2017-02-10-15-25-39,12,03,109781,4294952108,23081,46096
2017-02-10-15-25-39,12,04,88797,4294966056,22219,46026
2017-02-10-15-25-39,12,05,75435,4294940507,24143,46120
2017-02-10-15-25-39,12,06,81377,4294957659,16745,46093
2017-02-10-15-25-39,12,07,91069,3342,19305,46070
2017-02-10-15-25-39,12,08,90287,4294964773,15895,46090
2017-02-10-15-25-39,12,09,95139,4294959257,20884,46072
2017-02-10-15-25-39,12,10,82023,4294959728,18188,46028
2017-02-10-15-25-39,12,11,86747,4294959534,20690,46058
2017-02-10-15-25-39,12,12,77348,4294951704,17425,46070
2017-02-10-15-25-39,12,13,84363,4294962907,20833,46040
2017-02-10-15-25-39,12,14,86518,4294962002,14654,46039
2017-02-10-15-25-39,12,15,58729,4294963049,16068,46018
2017-02-10-15-25-39,12,16,64518,4294956855,22579,46051
2017-02-10-15-25-39,13,01,93633,2860,16140,46043
2017-02-10-15-25-39,13,02,76088,4294966392,17959,46115
2017-02-10-15-25-39,13,03,73215,5794,21671,45997
2017-02-10-15-25-39,13,04,83584,4294960147,23037,45987
2017-02-10-15-25-39,13,05,73186,4294951257,15671,46080
2017-02-10-15-25-39,13,06,96631,3618,12931,46059
2017-02-10-15-25-39,13,07,86012,4294960830,22316,46067
2017-02-10-15-25-39,13,08,72872,4294966278,24861,46094
2017-02-10-15-25-39,13,09,70636,4294956207,15461,46026
2017-02-10-15-25-39,13,10,83515,4294965173,20466,46009
2017-02-10-15-25-39,13,11,92477,4294959449,23663,45999
2017-02-10-15-25-39,13,12,84801,3480,12725,46062
2017-02-10-15-25-39,13,13,71824,4294944953,17294,46005
2017-02-10-15-25-39,13,14,79927,4294951099,23910,46040
2017-02-10-15-25-39,13,15,64581,4294951574,18736,46064
2017-02-10-15-25-39,13,16,83047,4294941391,24768,46030
2017-02-10-15-25-39,14,01,81586,2643,22312,46062
2017-02-10-15-25-39,14,02,64402,4294958967,17896,46064
2017-02-10-15-25-39,14,03,93129,4294962590,25189,46037
2017-02-10-15-25-39,14,04,86047,2339,18191,46030
2017-02-10-15-25-39,14,05,72860,2650,23567,46067
2017-02-10-15-25-39,14,06,101064,15772,10778,46090
2017-02-10-15-25-39,14,07,93190,11060,17246,46021
2017-02-10-15-25-39,14,08,85065,4294963286,26723,46111
2017-02-10-15-25-39,14,09,78399,5739,23601,46057
2017-02-10-15-25-39,14,10,96684,12384,22087,46024
2017-02-10-15-25-39,14,11,98905,4294958035,26416,46026
2017-02-10-15-25-39,14,12,82619,4294964992,20052,46020
2017-02-10-15-25-39,14,13,72870,4294954857,19685,46014
2017-02-10-15-25-39,14,14,78624,4294953301,23917,46016
2017-02-10-15-25-39,14,15,85114,4294965748,19377,46002
2017-02-10-15-25-39,14,16,79856,4294949596,20501,46031
2017-02-10-15-25-39,15,01,82326,4294961070,18462,46022
2017-02-10-15-25-39,15,02,96096,4294965861,18487,46082
2017-02-10-15-25-39,15,03,90242,4294947291,16886,46090
2017-02-10-15-25-39,15,04,90968,4294947078,24246,46007
2017-02-10-15-25-39,15,05,81804,3903,25595,46108
2017-02-10-15-25-39,15,06,87550,2454,19003,46058
2017-02-10-15-25-39,15,07,65874,4294944628,18321,46100
2017-02-10-15-25-39,15,08,75321,5283,19809,46091
2017-02-10-15-25-39,15,09,88933,11566,18792,46108
2017-02-10-15-25-39,15,10,87723,4294951001,26204,45936
2017-02-10-15-25-39,15,11,100120,5876,14234,46046
2017-02-10-15-25-39,15,12,78935,4294949395,22814,46075
2017-02-10-15-25-39,15,13,67889,4294954921,16232,46066
2017-02-10-15-25-39,15,14,85670,4294956263,20576,46098
2017-02-10-15-25-39,15,15,64351,4294957122,23898,46074
2017-02-10-15-25-39,15,16,69728,4294954521,18120,46038
2017-02-10-15-32-06,01,01,50271,4294962699,4878,46042
2017-02-10-15-32-06,01,02,72308,9384,12677,46067
2017-02-10-15-32-06,01,03,45634,4294958885,19651,46041
2017-02-10-15-32-06,01,04,67055,4063,10874,46037
2017-02-10-15-32-06,01,05,46199,4294966578,10715,46028
2017-02-10-15-32-06,01,06,57053,4294966147,14622,45998
2017-02-10-15-32-06,01,07,64355,4294956823,18013,46066
2017-02-10-15-32-06,01,08,54704,4294955488,16463,46052
2017-02-10-15-32-06,01,09,44914,3361,11473,46120
2017-02-10-15-32-06,01,10,51931,4294954282,12312,46076
2017-02-10-15-32-06,01,11,55739,4294966704,11413,46064
2017-02-10-15-32-06,01,12,51240,4294964866,15123,46083
2017-02-10-15-32-06,01,13,49393,4294951941,14301,46012
2017-02-10-15-32-06,01,14,42964,4294940624,20467,46055
2017-02-10-15-32-06,01,15,41571,15407,7447,46046
2017-02-10-15-32-06,01,16,44371,4294958018,16841,46058
2017-02-10-15-32-06,02,01,60776,4294962106,17955,46066
2017-02-10-15-32-06,02,02,55747,4294961036,11063,46113
2017-02-10-15-32-06,02,03,47099,4294960052,13872,46022
2017-02-10-15-32-06,02,04,78131,6445,14482,46013
2017-02-10-15-32-06,02,05,51726,14438,20552,45996
2017-02-10-15-32-06,02,06,71804,31387,2332,45993
2017-02-10-15-32-06,02,07,57687,4294962703,16184,46096
2017-02-10-15-32-06,02,08,46449,4294962129,20286,46054
2017-02-10-15-32-06,02,09,51318,2781,9454,46035
2017-02-10-15-32-06,02,10,68288,4294958999,19479,46040
2017-02-10-15-32-06,02,11,43559,4294961543,1569,46068
2017-02-10-15-32-06,02,12,71352,4294962447,14378,46007
2017-02-10-15-32-06,02,13,55358,4294965929,14477,46096
2017-02-10-15-32-06,02,14,46570,4294956149,18346,46045
2017-02-10-15-32-06,02,15,40905,4294964522,14685,46060
2017-02-10-15-32-06,02,16,46044,5823,6549,46109
2017-02-10-15-32-06,03,01,52783,4294952814,19939,46069
2017-02-10-15-32-06,03,02,72211,4294963416,13103,46042
2017-02-10-15-32-06,03,03,65723,789,16762,46102
2017-02-10-15-32-06,03,04,60916,4294966693,9301,46063
2017-02-10-15-32-06,03,05,71180,4294965952,24213,45974
2017-02-10-15-32-06,03,06,62347,4294962918,10040,46037
2017-02-10-15-32-06,03,07,73764,4294953262,18715,46054
2017-02-10-15-32-06,03,08,79150,4294952935,18806,46067
2017-02-10-15-32-06,03,09,63183,4294958685,15493,46077
2017-02-10-15-32-06,03,10,73664,4294951316,15329,46089
2017-02-10-15-32-06,03,11,54642,2315,17015,46133
2017-02-10-15-32-06,03,12,62358,19330,11100,46104
2017-02-10-15-32-06,03,13,56826,4294945582,14804,46061
2017-02-10-15-32-06,03,14,57231,4294954557,20592,46071
2017-02-10-15-32-06,03,15,49143,333,12114,46028
2017-02-10-15-32-06,03,16,58634,4294955433,11157,46069
2017-02-10-15-32-06,04,01,66029,6122,18901,46116
2017-02-10-15-32-06,04,02,54569,4652,10441,46091
2017-02-10-15-32-06,04,03,66697,15435,6628,46092
2017-02-10-15-32-06,04,04,60858,1247,20372,46019
2017-02-10-15-32-06,04,05,54363,9209,4768,45983
2017-02-10-15-32-06,04,06,65464,4294966274,24478,46129
2017-02-10-15-32-06,04,07,63451,4294949182,26790,46168
2017-02-10-15-32-06,04,08,73131,4294950283,20390,46053
2017-02-10-15-32-06,04,09,62311,4294966102,13407,46047
2017-02-10-15-32-06,04,10,54385,4294966784,16730,46147
2017-02-10-15-32-06,04,11,68627,4699,11519,46068
2017-02-10-15-32-06,04,12,51775,4294946938,15037,46105
2017-02-10-15-32-06,04,13,59757,6996,17256,46135
2017-02-10-15-32-06,04,14,73758,2,16805,46021
2017-02-10-15-32-06,04,15,54832,4294957848,14212,45973
2017-02-10-15-32-06,04,16,67059,4294957330,10341,46003
2017-02-10-15-32-06,05,01,55139,4294953580,11431,46043
2017-02-10-15-32-06,05,02,68832,10267,12362,46063
2017-02-10-15-32-06,05,03,67670,1705,10983,46058
2017-02-10-15-32-06,05,04,73283,4294942969,28363,46031
2017-02-10-15-32-06,05,05,66731,5050,7001,46061
2017-02-10-15-32-06,05,06,64413,4294958984,14369,46070
2017-02-10-15-32-06,05,07,61468,4294947118,19903,46050
2017-02-10-15-32-06,05,08,51545,3637,12937,46058
2017-02-10-15-32-06,05,09,72791,1404,20218,46066
2017-02-10-15-32-06,05,10,55671,4294965215,14620,45124
2017-02-10-15-32-06,05,11,66483,4294947398,20310,46057
2017-02-10-15-32-06,05,12,67084,4294954336,14859,46025
2017-02-10-15-32-06,05,13,31340,3109,11620,46043
2017-02-10-15-32-06,05,14,58330,4294957287,14003,46059
2017-02-10-15-32-06,05,15,48102,4294947187,15506,46025
2017-02-10-15-32-06,05,16,41988,4294966300,18618,46099
2017-02-10-15-32-06,06,01,70405,5392,13966,46145
2017-02-10-15-32-06,06,02,71707,4294961336,18904,46077
2017-02-10-15-32-06,06,03,68503,4294956302,21115,46003
2017-02-10-15-32-06,06,04,64320,4294956647,21161,46095
2017-02-10-15-32-06,06,05,64253,4294958723,18422,46028
2017-02-10-15-32-06,06,06,57798,18612,12156,46047
2017-02-10-15-32-06,06,07,66699,4294965692,17765,46077
2017-02-10-15-32-06,06,08,51322,4294963262,14534,46048
2017-02-10-15-32-06,06,09,69678,6739,13536,45835
2017-02-10-15-32-06,06,10,76387,13513,7808,46041
2017-02-10-15-32-06,06,11,59352,4294940275,13868,45992
2017-02-10-15-32-06,06,12,65699,4294960566,17560,46105
2017-02-10-15-32-06,06,13,64757,4294954262,22605,46030
2017-02-10-15-32-06,06,14,74639,4294949354,6616,46035
2017-02-10-15-32-06,06,15,46328,4294961001,19361,46077
2017-02-10-15-32-06,06,16,65727,4294940273,14392,46109
2017-02-10-15-32-06,07,01,76307,4294948562,18363,46134
2017-02-10-15-32-06,07,02,78159,4294944472,22370,46063
2017-02-10-15-32-06,07,03,59750,4294963064,26066,46133
2017-02-10-15-32-06,07,04,72958,4294961527,16677,45994
2017-02-10-15-32-06,07,05,60534,4294963777,21876,46062
2017-02-10-15-32-06,07,06,79499,2057,12332,46072
2017-02-10-15-32-06,07,07,65780,3496,18441,46030
2017-02-10-15-32-06,07,08,80669,560,14787,46045
2017-02-10-15-32-06,07,09,84855,2691,9334,46013
2017-02-10-15-32-06,07,10,82122,3560,17372,46004
2017-02-10-15-32-06,07,11,67552,4294964330,16491,46078
